CUSTOMER_ID,SEGMENT,INDUSTRY,COUNTRY,PLAN,MRR,SUBSCRIPTION_DURATION,CUSTOMER_STATUS,CHURN_LABEL,AVG_MONTHLY_LOGINS,AVG_TICKETS_RAISED,AVG_FEATURE_USAGE
295,Enterprise,Technology,Brazil,Pro,294,347,Churned,1,506.416667,234.25,56.534575494470248033
296,Mid-Market,Logistics,Australia,Enterprise,1980,605,Active,0,1085,504,51.572855314497646667
297,Mid-Market,Education,USA,Growth,690,1085,Active,0,259.611111,121.222222,49.313095040780376833
298,SMB,Logistics,USA,Growth,345,274,Churned,1,205.555556,98.555556,48.181619437673383122
299,SMB,Real Estate,USA,Growth,225,446,Active,0,150.285714,73.571429,34.737880166472906143
300,SMB,Professional Services,USA,Pro,6468,216,Churned,1,506.857143,241,47.735314566335665257
301,SMB,Technology,Canada,Growth,705,819,Active,0,201.4,100.2,33.192647936908474400
302,SMB,Real Estate,UK,Enterprise,8415,399,Active,0,1045,464,4.389677112459667000
303,SMB,Manufacturing,USA,Pro,245,907,Active,0,482.411765,246.529412,46.227355400737471424
304,SMB,Real Estate,USA,Growth,420,639,Active,0,200.571429,98.142857,44.986013366334368286
305,Mid-Market,Healthcare,Germany,Growth,300,1025,Active,0,249.105263,121.736842,51.945410348481092526
306,Mid-Market,Real Estate,Australia,Growth,285,491,Active,0,211,100,63.246274687415760000
307,SMB,Media,India,Pro,882,776,Active,0,488.7,248.2,43.491797216448689180
308,SMB,Professional Services,USA,Pro,5978,102,Churned,1,625.25,325.25,67.924861622423531250
309,SMB,Healthcare,India,Growth,105,616,Active,0,203,100,94.086670504822960000
310,SMB,Real Estate,Australia,Pro,7154,739,Active,0,396.75,187,55.650950523514131000
311,SMB,Healthcare,USA,Pro,5390,1026,Active,0,495.538462,255.307692,37.135949486600508385
312,SMB,Technology,USA,Growth,405,298,Churned,1,255.6,128.3,51.062156068342092900
313,Enterprise,Education,UK,Growth,840,664,Active,0,202,105,94.917985143363920000
314,Mid-Market,Healthcare,Canada,Growth,900,190,Churned,1,203.142857,95,41.474131482798359857
315,SMB,Logistics,USA,Growth,405,793,Active,0,197,91,11.692046353288998000
316,Enterprise,Manufacturing,India,Growth,75,962,Active,0,190.333333,99.166667,39.307958128888290333
317,Mid-Market,Financial Services/Fintech,USA,Growth,150,791,Active,0,218,84,69.841374910333670000
318,Mid-Market,Manufacturing,Canada,Growth,510,990,Active,0,252.714286,126.857143,69.902392455493840000
319,SMB,Real Estate,UK,Enterprise,6732,151,Churned,1,1206.2,640.2,54.360322326721416800
320,SMB,Education,Canada,Growth,705,236,Churned,1,147.75,78.125,51.467786576430380250
321,Mid-Market,Manufacturing,Singapore,Growth,735,1089,Active,0,144.315789,73.842105,61.151846311288502526
322,SMB,Financial Services/Fintech,Brazil,Pro,5243,420,Active,0,508,249,32.534470054575750000
323,Mid-Market,Media,USA,Growth,990,590,Active,0,245.8,121.4,65.838291828467867400
324,Enterprise,Media,UK,Growth,225,619,Active,0,208.8,99.6,62.730034472265760800
325,Mid-Market,Education,India,Growth,165,887,Active,0,148.538462,77,51.522982627683402515
326,SMB,Financial Services/Fintech,UK,Enterprise,4455,68,Churned,1,850,343,60.812416680492202500
327,SMB,Financial Services/Fintech,Australia,Growth,375,715,Active,0,151.4,73.8,29.597573446175327140
328,Mid-Market,Technology,Brazil,Enterprise,4158,783,Active,0,977.166667,469.833333,48.984328020583217667
329,Enterprise,Retail,Australia,Pro,5096,508,Active,0,537,280,34.131950969141280000
330,SMB,Healthcare,USA,Pro,6321,290,Churned,1,644.6,311.6,50.653807485130149000
331,Mid-Market,Education,India,Pro,1911,355,Churned,1,619.333333,316.333333,53.829938181087222617
332,Enterprise,Professional Services,Japan,Growth,975,333,Churned,1,207.5,98.8,49.827119721417699600
333,SMB,Technology,Germany,Growth,720,1096,Active,0,199.259259,98.777778,50.155639679123883815
334,Mid-Market,Media,UK,Growth,375,712,Active,0,150.461538,77.307692,60.411907917023407615
335,SMB,Technology,Japan,Growth,345,979,Active,0,195,98.25,58.690726223230885350
336,SMB,Real Estate,Japan,Enterprise,792,851,Active,0,984.866667,498.6,55.335749170353007267
337,SMB,Healthcare,Japan,Pro,2254,494,Active,0,354,216,76.546662507578285000
338,Mid-Market,Professional Services,UK,Growth,645,138,Churned,1,213,89.75,22.087156147051259500
339,Mid-Market,Education,France,Pro,1421,211,Churned,1,666.142857,323.142857,54.958236712739887857
340,SMB,Real Estate,Germany,Enterprise,6237,736,Active,0,737.285714,360,51.892895548121936857
341,Enterprise,Retail,USA,Enterprise,8316,404,Active,0,860,463,57.607954117010685000
342,Mid-Market,Professional Services,Canada,Pro,5341,208,Churned,1,468.285714,248.285714,48.523857623530006286
343,Mid-Market,Financial Services/Fintech,France,Growth,990,436,Active,0,189,89,24.538578483889760000
344,SMB,Professional Services,Singapore,Growth,750,824,Active,0,248.692308,116.923077,51.588520207410415692
345,SMB,Technology,India,Growth,855,768,Active,0,189.5,103.8,59.183821682703897600
346,SMB,Logistics,USA,Growth,975,750,Active,0,215.777778,99.555556,39.577466560222075978
347,Enterprise,Real Estate,Canada,Growth,450,886,Active,0,251.5,127.333333,60.664545483438127250
348,SMB,Technology,Canada,Enterprise,891,390,Active,0,919,490,51.395361110732730000
349,Enterprise,Financial Services/Fintech,Singapore,Enterprise,4158,593,Active,0,1018.571429,499.428571,76.383057332310946571
350,Mid-Market,Media,USA,Pro,2009,523,Active,0,474.333333,271.666667,49.925433597437896000
351,Mid-Market,Technology,France,Pro,2499,297,Churned,1,505.777778,248.555556,52.164440713299683444
352,Mid-Market,Professional Services,Australia,Pro,2156,251,Churned,1,623.666667,296.222222,64.220237483067482778
353,SMB,Retail,Japan,Growth,885,756,Active,0,145,72.875,40.938912626628213375
354,Mid-Market,Professional Services,Canada,Enterprise,3465,68,Churned,1,1018,486,73.145918885794073000
355,SMB,Professional Services,Germany,Growth,150,153,Churned,1,188.6,102,75.632275550024816000
356,Mid-Market,Real Estate,Brazil,Pro,2107,662,Active,0,648.5,314,62.003745363038590000
357,Mid-Market,Education,France,Growth,765,802,Active,0,209.2,98.2,63.166661428316952800
358,Mid-Market,Healthcare,USA,Enterprise,7821,737,Active,0,983,460.5,87.865280273104830000
359,Mid-Market,Professional Services,USA,Pro,4018,319,Churned,1,484.272727,251.909091,42.402516686000492900
360,SMB,Professional Services,India,Pro,833,646,Active,0,614,309.666667,30.868128431006734667
361,SMB,Healthcare,UK,Growth,915,716,Active,0,204.875,106,36.032444694428399975
362,Mid-Market,Retail,Germany,Growth,510,1028,Active,0,204.705882,106,47.758431668291127206
363,SMB,Real Estate,Germany,Pro,4263,801,Active,0,505.25,249.5,45.643677049321233518
364,SMB,Media,Brazil,Growth,870,820,Active,0,194.5,97.5,38.386123919227467938
365,SMB,Financial Services/Fintech,Canada,Enterprise,9801,1097,Active,0,1015.5,502.5,43.455156926235075500
366,SMB,Financial Services/Fintech,France,Enterprise,1287,753,Active,0,989.5,477.25,31.329396502035733250
367,SMB,Technology,USA,Growth,195,1039,Active,0,196.833333,101.916667,53.884430419889588583
368,Mid-Market,Real Estate,Canada,Growth,990,998,Active,0,197.1,99.7,55.474379424453585300
369,SMB,Logistics,USA,Enterprise,6831,169,Churned,1,946.2,468.6,41.999037577641769800
370,SMB,Media,India,Growth,660,711,Active,0,196,102,7.962651289551259000
371,Enterprise,Financial Services/Fintech,India,Growth,960,841,Active,0,252.2,121.8,53.990010946637211140
372,SMB,Logistics,USA,Growth,105,1021,Active,0,203.8,99.7,55.401458753351002850
373,SMB,Education,UK,Growth,915,835,Active,0,134.5,75,51.091543085916373000
374,Mid-Market,Logistics,Germany,Growth,360,895,Active,0,153.5,65.5,57.240949920015637500
375,Mid-Market,Logistics,France,Growth,870,342,Churned,1,190.916667,104.833333,48.509880186344365608
376,SMB,Media,Germany,Pro,3283,710,Active,0,515,216,15.629383824726872000
377,Enterprise,Education,Brazil,Pro,2352,135,Churned,1,610,313.2,52.679158059786694800
378,Enterprise,Logistics,India,Pro,5145,126,Churned,1,525.25,236,58.441987476090456250
379,SMB,Healthcare,UK,Growth,930,448,Active,0,194,85,82.484038141557600000
380,SMB,Manufacturing,UK,Enterprise,3861,1078,Active,0,1002.047619,485.761905,56.249495418336624514
381,Mid-Market,Professional Services,Australia,Pro,6468,726,Active,0,522.125,243.625,62.236065455744801750
382,SMB,Retail,India,Growth,240,603,Active,0,210.666667,101.333333,35.226583149961102333
383,SMB,Professional Services,Canada,Pro,686,601,Active,0,508.5,259.5,47.862921622212740250
384,Mid-Market,Technology,France,Growth,900,265,Churned,1,232.777778,124.888889,34.480915301093028667
385,SMB,Logistics,USA,Growth,330,345,Churned,1,196.272727,96.909091,59.562617345950354545
386,SMB,Financial Services/Fintech,Japan,Enterprise,792,33,Churned,1,1068,512,31.067423162324005000
387,SMB,Real Estate,France,Growth,315,442,Active,0,192.5,103.5,44.339794057576697000
388,Mid-Market,Technology,UK,Pro,5194,712,Active,0,500.555556,247.666667,45.030757825266851444
389,SMB,Media,UK,Growth,240,550,Active,0,196,97.5,15.607066622640986000
390,SMB,Real Estate,USA,Enterprise,3465,87,Churned,1,1012.5,497,11.542045775036841500
391,SMB,Real Estate,India,Growth,405,563,Active,0,207,109,56.615283359833470000
392,SMB,Media,France,Growth,870,447,Active,0,201,110,57.685663821165846000
393,Enterprise,Healthcare,Australia,Pro,6517,888,Active,0,486.785714,242.285714,42.598802818936743471
394,Enterprise,Professional Services,USA,Pro,2205,1103,Active,0,496.45,250.6,51.757471614608372495
395,SMB,Technology,USA,Pro,4606,893,Active,0,629.090909,300.636364,53.049000525729671545
396,Mid-Market,Professional Services,Canada,Pro,2989,828,Active,0,620.571429,297.714286,59.785199445825365714
397,Mid-Market,Education,USA,Growth,360,947,Active,0,152.5,77.1,52.534328980274123100
398,Mid-Market,Financial Services/Fintech,UK,Growth,930,171,Churned,1,204.333333,98.833333,38.323321881947708333
399,SMB,Technology,USA,Pro,931,934,Active,0,502.4,248.8,39.415324940511374000
400,SMB,Media,UK,Pro,5831,456,Active,0,444,240,99.727336229019390000
401,Mid-Market,Logistics,Germany,Growth,585,451,Active,0,192,103,3.973969457832138300
402,SMB,Technology,Singapore,Pro,5243,1059,Active,0,618.3,322.85,49.814156387180658125
403,SMB,Technology,UK,Enterprise,4851,972,Active,0,984.5,494.875,40.982270463885173000
404,SMB,Manufacturing,Germany,Pro,1274,862,Active,0,646.545455,319.181818,42.278600285908407727
405,Enterprise,Media,USA,Growth,900,596,Active,0,198.5,90,49.468857247798885000
406,SMB,Media,Canada,Growth,630,840,Active,0,200.555556,100,54.887560573965634000
407,SMB,Professional Services,Japan,Growth,1005,610,Active,0,185,90,13.066295304886367000
408,SMB,Financial Services/Fintech,USA,Growth,420,472,Active,0,182,106,93.750119643779210000
409,Enterprise,Media,USA,Growth,465,885,Active,0,154.307692,73.769231,48.719628996040572438
410,SMB,Retail,USA,Growth,330,823,Active,0,161.8,78.4,48.719944515594333800
411,SMB,Media,Canada,Growth,660,537,Active,0,193,90,53.938144370515640000
412,SMB,Retail,Germany,Growth,150,869,Active,0,203.545455,92.363636,44.002412993239924636
413,SMB,Logistics,USA,Growth,240,246,Churned,1,257.75,115.75,48.534042739703594000
414,SMB,Financial Services/Fintech,USA,Growth,750,533,Active,0,212.571429,99.285714,57.702865704961262429
415,SMB,Healthcare,India,Growth,300,980,Active,0,192.35,96.85,50.693635635029904150
416,Mid-Market,Technology,Canada,Growth,195,992,Active,0,195.473684,101.368421,49.318938019626784605
417,SMB,Financial Services/Fintech,Canada,Growth,615,1076,Active,0,146.7,73.25,39.932051522762679400
418,Mid-Market,Professional Services,Japan,Enterprise,4257,852,Active,0,1070.727273,489.545455,58.129198546393395909
419,SMB,Technology,UK,Pro,3969,256,Churned,1,488.5,236,48.883409241715134500
420,SMB,Retail,Singapore,Growth,570,358,Churned,1,202.909091,98.272727,34.505234668830727866
421,SMB,Real Estate,Brazil,Enterprise,5940,459,Active,0,973,512,99.074140322266160000
422,SMB,Financial Services/Fintech,USA,Growth,180,472,Active,0,177,94,15.253129766052442000
423,SMB,Professional Services,Canada,Pro,2597,1059,Active,0,508.105263,244.473684,48.738545174004443442
424,SMB,Retail,Canada,Growth,195,592,Active,0,153,76.5,89.293836791205160000
425,Mid-Market,Professional Services,India,Enterprise,3069,36,Churned,1,1025.5,546.5,60.079983411773660000
426,SMB,Professional Services,UK,Growth,555,1105,Active,0,200.142857,98.428571,60.694849516568622857
427,SMB,Professional Services,France,Growth,900,274,Churned,1,253.777778,122.111111,45.912452872072236878
428,SMB,Financial Services/Fintech,Brazil,Growth,945,985,Active,0,197.4,95.466667,45.122897372674346720
429,SMB,Real Estate,India,Enterprise,7524,715,Active,0,745.4,365.6,53.669138950554420600
430,SMB,Retail,Singapore,Growth,435,685,Active,0,199.666667,107.333333,47.616516788497356667
431,SMB,Healthcare,Germany,Growth,945,461,Active,0,216,96,80.012352517922680000
432,SMB,Retail,Singapore,Growth,990,586,Active,0,215.5,101.5,58.936248065405730000
433,SMB,Media,USA,Enterprise,9900,485,Active,0,822,447,81.172706780442880000
434,SMB,Technology,Germany,Growth,225,1039,Active,0,198.277778,100.944444,59.073316974272278000
435,SMB,Real Estate,France,Pro,6860,426,Active,0,569,277,30.539466564310235000
436,SMB,Financial Services/Fintech,UK,Growth,630,805,Active,0,145.230769,72.615385,48.139522515208477515
437,SMB,Manufacturing,USA,Pro,3675,497,Active,0,461,298,79.891850624699830000
438,SMB,Healthcare,Australia,Growth,870,848,Active,0,193.083333,101.166667,63.927236541051709892
439,SMB,Technology,USA,Growth,675,311,Churned,1,202,97,51.091841334121615800
440,SMB,Manufacturing,UK,Enterprise,1980,841,Active,0,1040.318182,495.818182,52.317232695574236636
441,SMB,Media,UK,Pro,4655,789,Active,0,616.789474,318,46.067892370342717005
442,SMB,Retail,Brazil,Enterprise,5148,356,Churned,1,1045.909091,511.272727,57.553360605234120909
443,SMB,Retail,USA,Pro,3283,314,Churned,1,356.272727,184.272727,50.373616184584767000
444,SMB,Real Estate,India,Growth,735,460,Active,0,195,103,48.050637663653276000
445,SMB,Financial Services/Fintech,USA,Pro,6664,721,Active,0,495.222222,244.333333,41.474020526864897400
446,SMB,Financial Services/Fintech,Canada,Pro,4753,989,Active,0,492.882353,243.352941,51.569993285908820559
447,Mid-Market,Technology,Canada,Growth,915,1020,Active,0,246.176471,122.294118,41.075622918746508682
448,Enterprise,Education,Australia,Growth,555,1014,Active,0,142,74,62.491230440697096400
449,SMB,Media,India,Growth,210,503,Active,0,208,88,21.268763211762764000
450,Mid-Market,Education,France,Growth,285,496,Active,0,190,102,0.777265174338892500
451,SMB,Professional Services,France,Growth,630,911,Active,0,147.071429,75.857143,41.570764994937083543
452,SMB,Healthcare,UK,Enterprise,7623,1108,Active,0,720.736842,381.526316,55.787925194519892526
453,Enterprise,Retail,Germany,Enterprise,5544,652,Active,0,1004.5,462,74.069959912464908000
454,Mid-Market,Technology,Canada,Pro,4753,53,Churned,1,480,222,16.098575524249803000
455,Enterprise,Education,USA,Growth,855,109,Churned,1,205.666667,108,67.018047902960576667
456,SMB,Real Estate,Singapore,Growth,285,1034,Active,0,171,112,70.107591654856780000
457,SMB,Logistics,Singapore,Pro,3920,383,Active,0,433,258,25.332321843267614000
458,SMB,Financial Services/Fintech,UK,Pro,2107,990,Active,0,382.45,191.8,40.897463323507073650
459,SMB,Retail,Singapore,Pro,5586,879,Active,0,490.133333,247.2,41.338679581458787333
460,SMB,Technology,France,Enterprise,3762,839,Active,0,746.384615,362.461538,43.653047362110838885
461,Enterprise,Manufacturing,UK,Growth,630,931,Active,0,203,103.133333,71.695105421025456800
462,SMB,Healthcare,UK,Growth,105,243,Churned,1,196.5,99.125,66.060016316668921250
463,SMB,Professional Services,Brazil,Growth,975,901,Active,0,198.833333,99.777778,55.301535053263951944
464,SMB,Real Estate,Germany,Growth,360,448,Active,0,271.5,138,73.179003041578930000
465,SMB,Media,UK,Growth,825,537,Active,0,196,91,19.639697168191376000
466,SMB,Real Estate,Australia,Enterprise,1188,868,Active,0,994.428571,501.428571,49.685028054187623457
467,Enterprise,Professional Services,Australia,Enterprise,594,661,Active,0,903.333333,518,49.491572239438829667
468,SMB,Logistics,Canada,Enterprise,7722,516,Active,0,986,440,46.249037651948830000
469,SMB,Media,Australia,Enterprise,3366,459,Active,0,1099,421,79.563789856209910000
470,Enterprise,Media,Canada,Enterprise,1089,959,Active,0,1262.058824,641.823529,46.728125940804957612
471,Enterprise,Technology,Germany,Enterprise,4851,840,Active,0,1222.083333,650.166667,47.908078367811570938
472,Mid-Market,Real Estate,Singapore,Pro,4557,393,Active,0,478,263,49.119721772109810000
473,Enterprise,Retail,Brazil,Growth,810,383,Active,0,171,109,61.065696024416674000
474,SMB,Professional Services,Germany,Growth,375,1056,Active,0,208.181818,99.954545,50.341694777142308791
475,Enterprise,Logistics,Japan,Growth,645,1075,Active,0,207.380952,101.047619,50.380453912841845071
476,SMB,Logistics,India,Growth,795,470,Active,0,197,100,99.797260479547280000
477,Mid-Market,Financial Services/Fintech,USA,Enterprise,1485,964,Active,0,1050.058824,512.705882,40.895212157902905388
478,Mid-Market,Healthcare,Japan,Growth,360,384,Active,0,211,104,21.347790055967440000
479,SMB,Technology,USA,Growth,225,519,Active,0,202.75,103.25,66.648059677261797500
480,SMB,Technology,UK,Growth,390,416,Active,0,206,97,39.278664923592274000
481,SMB,Manufacturing,Australia,Growth,285,804,Active,0,192.333333,100.416667,51.840680278546173250
482,Mid-Market,Technology,Canada,Growth,120,1019,Active,0,195.166667,100.277778,48.129788536766139786
483,SMB,Media,Canada,Growth,735,880,Active,0,264.333333,119.5,61.647013195267680333
484,Mid-Market,Manufacturing,France,Growth,165,827,Active,0,201,99,59.770324969917991889
485,SMB,Logistics,USA,Growth,435,906,Active,0,189.454545,97.454545,39.587514251622153636
486,SMB,Retail,Brazil,Pro,1274,642,Active,0,382,272,44.573011594729050000
487,Enterprise,Education,UK,Growth,975,148,Churned,1,203.2,100.6,45.605043816989552000
