customer_id,company_name,segment,industry,country,company_size
543,LacerGroup,SMB,Professional Services,Canada,10
544,EulogSolutions,SMB,Technology,USA,24
545,PractoTechnologies,SMB,Real Estate,USA,62
546,KraftGroup,SMB,Financial Services/Fintech,India,64
547,GenpaxInc,Enterprise,Manufacturing,Japan,3394
548,LogixInc,Mid-Market,Professional Services,USA,358
549,CoinbaseSystems,SMB,Logistics,France,90
550,GlobalSolutions,SMB,Media,Canada,62
551,DigitalTechnologies,Mid-Market,Logistics,UK,167
552,RevoxInnovations,SMB,Logistics,Germany,40
553,SwellerCorp,SMB,Manufacturing,USA,28
554,DigitalServices,Mid-Market,Professional Services,USA,117
555,TigerTechnologies,Mid-Market,Professional Services,USA,221
556,TexSolutions,SMB,Healthcare,USA,77
557,PrimeCorp,SMB,Logistics,USA,69
558,LogixInnovations,Enterprise,Real Estate,UK,643
559,TigerLabs,Enterprise,Technology,Canada,3979
560,TigerSolutions,Mid-Market,Technology,France,244
561,EliteLabs,Enterprise,Financial Services/Fintech,UK,641
562,TexLabs,SMB,Manufacturing,USA,73
563,CoinbaseSystems,SMB,Logistics,USA,34
564,PractoLabs,SMB,Real Estate,Singapore,52
565,DatadexCorp,SMB,Financial Services/Fintech,USA,43
566,CloudSystems,SMB,Professional Services,Singapore,37
567,UpstoxTechnologies,SMB,Technology,UK,92
568,SwellerDynamics,Mid-Market,Retail,Japan,311
569,UpstoxDynamics,Mid-Market,Healthcare,UK,298
570,JenixLabs,SMB,Real Estate,USA,49
571,PractoServices,SMB,Financial Services/Fintech,Canada,46
572,LogixGroup,SMB,Financial Services/Fintech,Australia,100
573,RadexCorp,SMB,Real Estate,Australia,39
574,MinexLabs,Mid-Market,Media,UK,134
575,RadexServices,SMB,Retail,USA,35
576,GintarGroup,SMB,Professional Services,Australia,26
577,NagelGroup,SMB,Technology,Japan,20
578,NagelDynamics,Mid-Market,Logistics,Japan,395
579,LacerSystems,Enterprise,Real Estate,Australia,726
580,UpstoxGroup,Mid-Market,Manufacturing,USA,221
581,AnatolyInc,SMB,Retail,USA,97
582,NagelSolutions,SMB,Healthcare,India,58
583,FraxGroup,SMB,Healthcare,India,16
584,SmartCorp,SMB,Manufacturing,Japan,43
585,ProCorp,SMB,Retail,Australia,100
586,KraftDynamics,SMB,Financial Services/Fintech,India,56
587,AnatolyDynamics,SMB,Healthcare,India,26
588,SmartCorp,SMB,Financial Services/Fintech,Australia,50
589,PractoLabs,SMB,Media,France,83
590,CeltixServices,SMB,Retail,USA,63
591,TigerTechnologies,Enterprise,Real Estate,Australia,4097
592,TechInc,Enterprise,Logistics,Japan,4556
593,BartCorp,SMB,Technology,USA,64
594,TexSolutions,SMB,Media,France,10
595,CoinbaseInnovations,Enterprise,Financial Services/Fintech,UK,4285
596,SwellerLabs,SMB,Retail,India,28
597,MinexInnovations,Mid-Market,Media,Germany,463
598,DatadexServices,SMB,Financial Services/Fintech,Japan,87
599,NextInnovations,Enterprise,Logistics,Germany,1045
600,SmartGroup,Enterprise,Logistics,UK,3946
601,EliteSolutions,Mid-Market,Manufacturing,USA,337
602,QestarDynamics,Mid-Market,Professional Services,France,409
603,EliteTechnologies,SMB,Healthcare,UK,36
604,PractoInc,SMB,Logistics,Germany,34
605,TigerSystems,SMB,Education,USA,44
606,CloudTechnologies,SMB,Logistics,Singapore,34
607,TigerCorp,SMB,Media,UK,94
608,AnatolyCorp,SMB,Technology,Singapore,70
609,UpstoxTechnologies,Enterprise,Retail,Germany,2391
610,BartSolutions,SMB,Media,USA,84
611,CoinbaseSystems,SMB,Professional Services,Australia,86
612,CoinbaseServices,SMB,Logistics,Singapore,64
613,BartServices,SMB,Real Estate,France,96
614,PrimeInnovations,SMB,Retail,UK,58
615,QestarInc,Enterprise,Media,Japan,1478
616,BartInc,SMB,Education,USA,100
617,GenpaxLabs,SMB,Technology,UK,77
618,PrimeTechnologies,SMB,Healthcare,France,61
619,SwellerInc,SMB,Retail,USA,91
620,CeltixLabs,Mid-Market,Professional Services,Canada,207
621,GlobalInc,SMB,Real Estate,Germany,56
622,AdvancedGroup,SMB,Education,Australia,26
623,FraxSystems,SMB,Healthcare,USA,17
624,NagelInnovations,Enterprise,Financial Services/Fintech,Australia,3017
625,HelixSystems,SMB,Technology,Australia,49
626,RadexSolutions,Enterprise,Healthcare,Australia,620
627,OnyxInc,SMB,Logistics,India,42
628,RadexInnovations,SMB,Manufacturing,USA,58
629,PractoSolutions,Mid-Market,Real Estate,France,382
630,RevoxInc,SMB,Education,France,93
631,ProInc,SMB,Healthcare,Germany,32
632,IannisDynamics,SMB,Manufacturing,Canada,37
633,UpstoxSolutions,SMB,Healthcare,UK,88
634,BartServices,Mid-Market,Media,UK,458
635,QestarServices,SMB,Financial Services/Fintech,France,12
636,PractoGroup,Mid-Market,Technology,Canada,180
637,GintarGroup,SMB,Financial Services/Fintech,UK,12
638,GenpaxServices,SMB,Media,Australia,40
639,FraxDynamics,Mid-Market,Healthcare,India,487
640,HelixSolutions,SMB,Retail,USA,51
641,EulogDynamics,SMB,Manufacturing,Brazil,76
642,RadexInnovations,SMB,Real Estate,USA,34
643,BartDynamics,SMB,Professional Services,Canada,91
644,SmartDynamics,Enterprise,Manufacturing,Australia,2821
645,DigitalTechnologies,SMB,Financial Services/Fintech,USA,57
646,OnyxGroup,SMB,Manufacturing,Singapore,52
647,KraftSolutions,Mid-Market,Logistics,Canada,165
648,PrimeSystems,SMB,Healthcare,USA,50
649,RevoxCorp,SMB,Media,Germany,23
650,PrimeTechnologies,SMB,Manufacturing,Germany,74
651,RevoxGroup,Enterprise,Manufacturing,Japan,3094
652,RevoxTechnologies,Enterprise,Media,UK,594
653,PractoSolutions,Mid-Market,Logistics,USA,109
654,CloudServices,SMB,Logistics,USA,84
655,UpstoxServices,SMB,Professional Services,France,51
656,JenixInnovations,SMB,Professional Services,Australia,54
657,CoinbaseGroup,SMB,Logistics,Brazil,57
658,PractoInc,Enterprise,Retail,Germany,3464
659,RevoxSolutions,SMB,Professional Services,Japan,54
660,SmartInnovations,SMB,Logistics,Brazil,33
661,AnatolyLabs,Enterprise,Logistics,UK,1308
662,FraxLabs,Mid-Market,Manufacturing,USA,254
663,PractoGroup,SMB,Professional Services,USA,36
664,RevoxCorp,SMB,Healthcare,UK,11
665,QestarSolutions,SMB,Media,Canada,34
666,MinexSystems,SMB,Media,USA,39
667,IannisGroup,SMB,Education,UK,84
668,GintarLabs,SMB,Manufacturing,UK,54
669,AdvancedLabs,Enterprise,Education,USA,2435
670,EliteInnovations,SMB,Education,UK,27
671,AdvancedLabs,SMB,Manufacturing,USA,56
672,FraxGroup,SMB,Healthcare,UK,96
673,GlobalLabs,SMB,Retail,USA,94
674,EliteDynamics,SMB,Technology,India,62
675,LacerTechnologies,Enterprise,Retail,USA,4111
676,SmartInc,Enterprise,Professional Services,India,1894
677,JenixTechnologies,SMB,Logistics,Australia,24
678,DatadexServices,Enterprise,Financial Services/Fintech,Canada,3812
679,BartDynamics,SMB,Real Estate,Canada,68
680,FraxInnovations,SMB,Manufacturing,UK,44
681,QestarTechnologies,SMB,Retail,USA,70
682,IannisServices,Enterprise,Healthcare,France,1826
683,KraftDynamics,SMB,Retail,Japan,43
684,IannisSolutions,SMB,Professional Services,Japan,72
685,RevoxDynamics,Mid-Market,Logistics,Germany,445
686,DatadexInc,SMB,Education,UK,73
687,GenpaxGroup,SMB,Media,Canada,31
688,DigitalSolutions,SMB,Financial Services/Fintech,Germany,90
689,CeltixSolutions,Mid-Market,Retail,India,127
690,MinexDynamics,SMB,Healthcare,UK,38
691,CloudTechnologies,SMB,Technology,Singapore,72
692,TexLabs,Enterprise,Retail,UK,989
693,PrimeServices,SMB,Healthcare,Canada,88
694,DatadexSolutions,SMB,Education,Japan,51
695,SwellerSystems,Mid-Market,Healthcare,Japan,171
696,BartCorp,Mid-Market,Healthcare,Germany,356
697,RevoxLabs,Enterprise,Logistics,UK,2445
698,PractoServices,SMB,Logistics,USA,26
699,RadexServices,SMB,Retail,USA,29
700,TexInc,Mid-Market,Real Estate,Germany,354
701,GlobalInc,Mid-Market,Logistics,Canada,139
702,AdvancedGroup,SMB,Media,Australia,82
703,BartDynamics,SMB,Media,Canada,29
704,GenpaxTechnologies,SMB,Financial Services/Fintech,Canada,66
705,GlobalLabs,SMB,Manufacturing,Australia,70
706,AdvancedSolutions,Enterprise,Education,Singapore,698
707,QestarSolutions,SMB,Real Estate,USA,32
708,RadexCorp,SMB,Media,India,89
709,PractoLabs,SMB,Professional Services,UK,23
710,GintarGroup,SMB,Media,France,63
711,EulogCorp,SMB,Healthcare,Japan,42
712,EliteSystems,Mid-Market,Education,UK,433
713,SmartServices,SMB,Financial Services/Fintech,USA,15
714,FraxCorp,SMB,Retail,USA,78
715,DatadexInnovations,SMB,Media,USA,72
716,UpstoxSolutions,Mid-Market,Manufacturing,France,257
717,BartInc,Enterprise,Financial Services/Fintech,USA,4017
718,SwellerSystems,SMB,Media,USA,18
719,JenixLabs,Mid-Market,Real Estate,Germany,396
720,QestarServices,SMB,Real Estate,Australia,46
721,NextGroup,SMB,Financial Services/Fintech,UK,71
722,ProCorp,Enterprise,Retail,Australia,2153
723,JenixDynamics,SMB,Professional Services,France,28
724,HelixTechnologies,SMB,Professional Services,USA,71
725,CoinbaseDynamics,Enterprise,Media,Australia,977
726,GlobalSolutions,Mid-Market,Media,India,486
727,NagelCorp,SMB,Financial Services/Fintech,UK,19
728,RevoxInnovations,Enterprise,Technology,France,858
729,RadexServices,SMB,Healthcare,India,29
730,TigerTechnologies,SMB,Healthcare,India,40
731,NextTechnologies,SMB,Manufacturing,Germany,55
732,RadexInc,SMB,Media,Germany,14
733,SwellerTechnologies,Mid-Market,Manufacturing,France,420
734,DatadexCorp,SMB,Financial Services/Fintech,France,56
735,UpstoxInc,SMB,Retail,Canada,46
736,PrimeLabs,SMB,Education,USA,16
737,GenpaxGroup,SMB,Education,UK,56
738,RadexInnovations,SMB,Media,USA,46
739,AnatolyCorp,Enterprise,Media,UK,1605
740,FraxSystems,SMB,Technology,Canada,24
741,CeltixSystems,SMB,Financial Services/Fintech,Japan,51
742,GintarCorp,SMB,Retail,Japan,14
743,TigerLabs,Mid-Market,Logistics,France,360
744,QestarInc,SMB,Financial Services/Fintech,Brazil,77
745,RadexSolutions,SMB,Logistics,Brazil,62
746,CoinbaseServices,SMB,Real Estate,Singapore,25
747,KraftTechnologies,SMB,Healthcare,USA,93
748,RevoxDynamics,SMB,Media,UK,51
749,BartSolutions,Mid-Market,Technology,Canada,157
750,RadexInnovations,Enterprise,Media,USA,2468
751,SwellerDynamics,SMB,Education,India,95
752,UpstoxTechnologies,Enterprise,Media,USA,3226
753,NagelSystems,Enterprise,Education,UK,4739
754,CeltixLabs,Enterprise,Manufacturing,USA,4814
755,TigerDynamics,Enterprise,Media,Canada,4165
756,KraftInc,Mid-Market,Financial Services/Fintech,Australia,466
757,LacerGroup,SMB,Logistics,France,52
758,TigerCorp,SMB,Financial Services/Fintech,UK,69
759,NagelDynamics,SMB,Professional Services,Australia,72
760,CeltixCorp,Enterprise,Education,France,4901
761,RevoxLabs,SMB,Real Estate,France,43
762,MinexCorp,SMB,Professional Services,UK,29
763,GintarSystems,SMB,Manufacturing,USA,31
764,SwellerLabs,Mid-Market,Financial Services/Fintech,USA,184
765,LogixCorp,Mid-Market,Real Estate,France,294
766,PractoGroup,SMB,Logistics,UK,69
767,UpstoxCorp,SMB,Retail,USA,23
768,DatadexDynamics,Mid-Market,Technology,USA,455
769,BartGroup,SMB,Media,France,38
770,LacerLabs,SMB,Media,Australia,67
771,OnyxInnovations,SMB,Retail,Canada,24
772,UpstoxCorp,Enterprise,Media,Australia,597
773,PrimeLabs,SMB,Financial Services/Fintech,USA,61
774,NagelLabs,SMB,Retail,UK,62
775,HelixTechnologies,Mid-Market,Professional Services,UK,168
776,DigitalCorp,SMB,Professional Services,UK,91
777,HelixDynamics,SMB,Manufacturing,India,89
778,NagelGroup,SMB,Technology,Australia,63
779,DigitalGroup,Enterprise,Healthcare,Germany,4923
780,MinexGroup,SMB,Retail,USA,32
781,LogixInc,Mid-Market,Healthcare,USA,416
782,FraxSolutions,Enterprise,Media,USA,4400
783,RadexSolutions,Mid-Market,Retail,Germany,137
784,SwellerDynamics,Mid-Market,Technology,UK,148
785,MinexGroup,Mid-Market,Manufacturing,UK,249
786,LacerTechnologies,Enterprise,Logistics,Germany,3127
787,TexInnovations,Enterprise,Professional Services,Brazil,540
788,BartSystems,Enterprise,Education,USA,3914
789,TechSystems,SMB,Education,USA,94
790,QestarSystems,SMB,Professional Services,USA,76
791,RadexCorp,SMB,Media,France,98
792,TexInnovations,SMB,Manufacturing,USA,96
793,RadexSystems,Enterprise,Manufacturing,Australia,1583
794,DatadexInnovations,Enterprise,Logistics,Australia,4841
795,SwellerSystems,SMB,Media,USA,12
796,DatadexLabs,SMB,Professional Services,USA,68
797,HelixInnovations,SMB,Logistics,UK,29
798,EliteDynamics,SMB,Financial Services/Fintech,USA,14
799,CoinbaseDynamics,Mid-Market,Healthcare,USA,443
800,GintarServices,SMB,Education,Canada,57
801,IannisCorp,SMB,Real Estate,Germany,42
802,NagelServices,SMB,Education,USA,26
803,RadexSystems,SMB,Media,Australia,15
804,EulogSolutions,Enterprise,Technology,USA,4246
805,MinexSolutions,SMB,Education,Germany,60
806,OnyxTechnologies,Enterprise,Retail,India,3149
807,MinexSystems,SMB,Manufacturing,India,12
808,MinexLabs,SMB,Education,UK,21
809,NagelInnovations,SMB,Retail,Australia,25
810,ProCorp,Mid-Market,Healthcare,France,265
811,OnyxTechnologies,SMB,Education,USA,34
812,QestarServices,SMB,Financial Services/Fintech,Australia,57
813,AdvancedSolutions,SMB,Education,India,16
814,TexInc,SMB,Education,UK,86
815,RevoxInnovations,SMB,Media,Canada,57
816,AnatolyInc,SMB,Real Estate,Germany,78
817,IannisSystems,Mid-Market,Financial Services/Fintech,USA,432
818,GenpaxServices,SMB,Education,UK,16
819,PrimeCorp,SMB,Education,USA,97
820,ProInnovations,SMB,Education,USA,58
821,JenixServices,Enterprise,Retail,USA,3748
822,AdvancedServices,SMB,Healthcare,UK,87
823,ProGroup,Enterprise,Technology,USA,3825
824,SmartSystems,SMB,Technology,Australia,88
825,PrimeTechnologies,Mid-Market,Technology,UK,115
826,CeltixSystems,SMB,Professional Services,USA,14
827,EulogTechnologies,SMB,Technology,USA,77
828,CeltixCorp,Mid-Market,Education,USA,229
829,DatadexDynamics,Mid-Market,Retail,UK,170
830,GintarDynamics,Mid-Market,Education,USA,480
831,GintarLabs,Mid-Market,Education,Germany,496
832,AnatolyGroup,SMB,Manufacturing,UK,81
833,NagelServices,SMB,Media,UK,99
834,HelixTechnologies,SMB,Healthcare,Germany,82
835,KraftTechnologies,Enterprise,Professional Services,Canada,2726
836,CoinbaseLabs,SMB,Healthcare,Australia,58
837,PrimeDynamics,Enterprise,Technology,India,4885
838,MinexLabs,SMB,Education,USA,65
839,EliteCorp,Mid-Market,Financial Services/Fintech,Brazil,193
840,GenpaxLabs,SMB,Real Estate,Singapore,29
841,TechSolutions,SMB,Real Estate,USA,75
842,TigerInnovations,Mid-Market,Media,Singapore,244
843,RadexInnovations,SMB,Professional Services,France,62
844,BartTechnologies,Enterprise,Retail,Japan,3648
845,SwellerSolutions,Mid-Market,Media,Germany,182
846,JenixGroup,SMB,Manufacturing,Germany,42
847,RevoxServices,Enterprise,Education,USA,4631
848,UpstoxInnovations,Mid-Market,Logistics,Canada,269
849,GlobalGroup,SMB,Professional Services,USA,67
850,TechSolutions,SMB,Education,UK,16
851,CoinbaseInnovations,SMB,Financial Services/Fintech,Brazil,72
852,CeltixCorp,Mid-Market,Healthcare,USA,192
853,SmartServices,Enterprise,Retail,Germany,3353
854,TechInc,SMB,Real Estate,USA,87
855,BartGroup,SMB,Professional Services,USA,49
856,PrimeInnovations,SMB,Professional Services,Canada,97
857,FraxDynamics,SMB,Healthcare,USA,92
858,GlobalGroup,Mid-Market,Financial Services/Fintech,Japan,390
859,GintarInc,Mid-Market,Education,USA,496
860,GintarInnovations,SMB,Retail,USA,95
861,DigitalInnovations,Enterprise,Healthcare,USA,3408
862,SwellerLabs,SMB,Healthcare,UK,61
863,PrimeSolutions,SMB,Healthcare,USA,19
864,OnyxDynamics,SMB,Professional Services,Canada,60
865,EulogSolutions,SMB,Professional Services,Canada,35
866,CoinbaseSolutions,Enterprise,Professional Services,USA,1080
867,DigitalServices,SMB,Professional Services,USA,72
868,CloudSolutions,SMB,Retail,India,95
869,ProTechnologies,SMB,Financial Services/Fintech,Canada,45
870,IannisServices,SMB,Logistics,UK,30
871,EulogCorp,SMB,Retail,Germany,65
872,NextLabs,SMB,Financial Services/Fintech,Germany,41
873,SwellerLabs,Enterprise,Education,France,2637
874,QestarSolutions,Mid-Market,Manufacturing,India,280
875,OnyxInc,SMB,Education,USA,15
876,IannisLabs,Mid-Market,Financial Services/Fintech,USA,271
877,GintarLabs,SMB,Healthcare,UK,71
878,RadexGroup,SMB,Logistics,India,59
879,DatadexInnovations,SMB,Real Estate,USA,12
880,GlobalInnovations,SMB,Media,Australia,68
881,ProServices,Enterprise,Professional Services,Germany,3465
882,AdvancedSystems,SMB,Technology,Canada,88
883,GintarGroup,Mid-Market,Real Estate,USA,174
884,GintarLabs,SMB,Real Estate,UK,98
885,LacerDynamics,SMB,Education,USA,77
886,MinexInc,Mid-Market,Professional Services,USA,187
887,HelixDynamics,SMB,Manufacturing,USA,20
888,ProDynamics,SMB,Financial Services/Fintech,Germany,47
889,JenixSystems,SMB,Professional Services,Singapore,28
890,RevoxTechnologies,SMB,Technology,Australia,79
891,KraftServices,Enterprise,Technology,Germany,3028
892,DatadexSystems,SMB,Financial Services/Fintech,Canada,36
893,CloudInc,SMB,Real Estate,USA,27
894,QestarInc,Enterprise,Professional Services,USA,1784
895,TexLabs,SMB,Technology,UK,80
896,PrimeSystems,SMB,Financial Services/Fintech,France,78
897,NagelDynamics,SMB,Media,Japan,56
898,CloudDynamics,SMB,Media,UK,27
899,HelixLabs,SMB,Retail,UK,36
900,CloudInnovations,SMB,Professional Services,UK,86
901,NextLabs,Enterprise,Logistics,UK,4724
902,CeltixTechnologies,SMB,Financial Services/Fintech,Australia,13
903,FraxInc,SMB,Real Estate,France,50
904,LogixInc,SMB,Manufacturing,France,31
905,HelixLabs,SMB,Technology,Australia,12
906,PrimeInnovations,Enterprise,Healthcare,UK,4501
907,EliteServices,SMB,Professional Services,Japan,69
908,CoinbaseInc,SMB,Technology,Germany,52
909,AnatolySystems,SMB,Retail,UK,75
910,CoinbaseServices,SMB,Financial Services/Fintech,UK,93
911,CloudGroup,Mid-Market,Real Estate,India,428
912,RevoxServices,SMB,Technology,UK,100
913,GintarServices,SMB,Healthcare,Canada,98
914,EliteServices,SMB,Manufacturing,USA,65
915,DigitalInnovations,SMB,Financial Services/Fintech,India,54
916,HelixGroup,SMB,Financial Services/Fintech,Canada,72
917,GenpaxSystems,SMB,Logistics,Australia,53
918,NagelSystems,Enterprise,Retail,Singapore,4224
919,PractoSolutions,SMB,Financial Services/Fintech,Japan,40
920,AdvancedLabs,Enterprise,Real Estate,India,4128
921,FraxLabs,SMB,Financial Services/Fintech,USA,14
922,NextCorp,Mid-Market,Logistics,UK,441
923,TexGroup,SMB,Retail,UK,91
924,GenpaxDynamics,Mid-Market,Professional Services,USA,441
925,JenixServices,SMB,Education,Singapore,33
926,EulogTechnologies,SMB,Professional Services,Singapore,65
927,RadexServices,Mid-Market,Media,Canada,304
928,DigitalLabs,SMB,Logistics,USA,61
929,PractoInc,SMB,Financial Services/Fintech,USA,68
930,LogixServices,SMB,Retail,UK,58
931,EulogTechnologies,SMB,Professional Services,USA,65
932,MinexSystems,SMB,Professional Services,Australia,41
933,AdvancedLabs,SMB,Media,Australia,66
934,DigitalInnovations,SMB,Professional Services,Singapore,37
935,ProSolutions,SMB,Logistics,USA,74
936,OnyxCorp,SMB,Professional Services,UK,91
937,NagelTechnologies,SMB,Real Estate,India,77
938,PractoServices,SMB,Media,Canada,91
939,CoinbaseSystems,Enterprise,Retail,USA,4078
940,GenpaxDynamics,SMB,Retail,USA,76
941,EliteSystems,Enterprise,Professional Services,India,656
942,RevoxTechnologies,Mid-Market,Logistics,France,468
943,HelixLabs,Enterprise,Logistics,Singapore,4522
944,FraxSolutions,Mid-Market,Manufacturing,USA,348
945,DatadexInnovations,Mid-Market,Technology,France,407
946,AnatolyServices,SMB,Real Estate,Germany,94
